Place_Id,Place_Name,Description,Category,Sub_Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Province,Category_Clean,c1_ticket_price,c2_rating,facility_toilet_mentioned,facility_parking_mentioned,facility_food_mentioned,facility_worship_mentioned,facility_accessibility_mentioned,facility_information_center_mentioned,c4_facility_score,activity_tags
1618,Pegunungan Cycloop (Robhongholo) Cagar Alam Keramat Sumber Air,"Pegunungan Cycloop (Robhongholo) Cagar Alam Keramat Sumber Air di Keerom Waris, Papua. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Keerom Waris,20000,4.4,360.0,"{'lat': -3.256554, 'lng': 140.715643}",-3.256554,140.715643,Papua,alam,20000.0,4.4,1,1,1,1,0,1,0.8333,camping|fotografi|gunung|hiking
1619,Puncak Bukit Merah Putih Skouw Perbatasan Papua Nugini,"Puncak Bukit Merah Putih Skouw Perbatasan Papua Nugini di Mamberamo Raya Kasonaweja, Papua. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Mamberamo Raya Kasonaweja,20000,4.7,180.0,"{'lat': -2.023534, 'lng': 138.138093}",-2.023534,138.138093,Papua,alam,20000.0,4.7,1,1,1,0,0,0,0.5,camping|fotografi|gunung|hiking
1620,Bukit Pantai Dok 2 Jayapura,"Bukit Pantai Dok 2 Jayapura di Biak Numfor, Papua. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Biak Numfor,50000,4.9,300.0,"{'lat': -1.173016, 'lng': 136.080989}",-1.173016,136.080989,Papua,alam,50000.0,4.9,1,1,1,1,1,0,0.8333,camping|fotografi|gunung|hiking
1621,Puncak Samber Biak Numfor,"Puncak Samber Biak Numfor di Mamberamo Raya Kasonaweja, Papua. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Mamberamo Raya Kasonaweja,50000,4.7,300.0,"{'lat': -1.969582, 'lng': 138.18704}",-1.969582,138.18704,Papua,alam,50000.0,4.7,1,1,1,0,1,0,0.6667,camping|fotografi|gunung|hiking
1622,Puncak Lembah Grime Keerom,"Puncak Lembah Grime Keerom di Supiori Sorendiweri, Papua. Destinasi wisata pegunungan berhawa sejuk dengan jalur pendakian yang menantang dan panorama lautan awan yang spektakuler saat fajar. Tersedia pos peristirahatan, warung logistik pendaki, area perkemahan, dan pemandu lokal.",Gunung,Perbukitan,Supiori Sorendiweri,50000,4.9,300.0,"{'lat': -0.735978, 'lng': 135.606798}",-0.735978,135.606798,Papua,alam,50000.0,4.9,1,1,1,1,0,1,0.8333,camping|fotografi|gunung|hiking
1623,Puncak Gunung Botak Sarmi,"Puncak Gunung Botak Sarmi di Supiori Sorendiweri, Papua. Puncak bukit dan pegunungan dengan pemandangan lanskap hijau membentang sejauh mata memandang. Menawarkan pengalaman menikmati golden sunrise, udara bersih bebas polusi, dan spot foto alam yang memesona.",Gunung,Gunung,Supiori Sorendiweri,15000,4.9,360.0,"{'lat': -0.696521, 'lng': 135.629207}",-0.696521,135.629207,Papua,alam,15000.0,4.9,1,1,1,0,0,1,0.6667,camping|fotografi|gunung|hiking
1624,Puncak Bukit Polimak Jayapura,"Puncak Bukit Polimak Jayapura di Keerom Waris, Papua. Kawasan dataran tinggi dan lereng gunung yang asri dengan pemandangan perbukitan hijau dan kawah eksotis. Sangat ideal untuk petualangan alam terbuka, hiking santai, perkemahan keluarga, dan melepas penat.",Gunung,Perbukitan,Keerom Waris,20000,4.7,360.0,"{'lat': -3.255914, 'lng': 140.768595}",-3.255914,140.768595,Papua,alam,20000.0,4.7,1,1,1,1,1,0,0.8333,camping|fotografi|gunung|hiking
1625,Danau Sentani 22 Pulau Kecil di Tengah Danau Eksotis,"Danau Sentani 22 Pulau Kecil di Tengah Danau Eksotis di Waropen Botawa, Papua. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Danau,Waropen Botawa,15000,4.9,120.0,"{'lat': -2.43191, 'lng': 136.524479}",-2.43191,136.524479,Papua,alam,15000.0,4.9,1,1,1,1,0,1,0.8333,alam|edukasi|fotografi|hiking|rekreasi_keluarga
1626,Taman Nasional Pegunungan Cycloop Habitat Kangguru Pohon & Cenderawasih,"Taman Nasional Pegunungan Cycloop Habitat Kangguru Pohon & Cenderawasih di Kota Jayapura, Papua. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Kota Jayapura,25000,4.8,180.0,"{'lat': -2.493516, 'lng': 140.742801}",-2.493516,140.742801,Papua,alam,25000.0,4.8,1,1,1,1,0,1,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga
1627,Gua Jepang Binsari Biak Saksi Bisu Perang Pasifik PD II,"Gua Jepang Binsari Biak Saksi Bisu Perang Pasifik PD II di Sarmi, Papua. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Gua,Sarmi,30000,4.3,90.0,"{'lat': -1.843212, 'lng': 139.386326}",-1.843212,139.386326,Papua,alam,30000.0,4.3,1,1,1,0,1,1,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga
1628,Air Terjun Kiti-Kiti Danau Sentani,"Air Terjun Kiti-Kiti Danau Sentani di Jayapura Sentani, Papua. Objek wisata alam dengan formasi tebing batuan alami, gua karst purba, serta telaga yang jernih dan tenang. Suasana alam yang tenang memberikan kesegaran pikiran bagi pengunjung yang mencintai ketenangan alam.",Cagar Alam,Danau,Jayapura Sentani,25000,4.2,150.0,"{'lat': -2.534397, 'lng': 140.510446}",-2.534397,140.510446,Papua,alam,25000.0,4.2,1,1,1,1,1,1,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga
1629,Teluk Youtefa Hutan Bakau & Ikan Karang,"Teluk Youtefa Hutan Bakau & Ikan Karang di Waropen Botawa, Papua. Kawasan konservasi alam yang asri dan terlindungi dengan keanekaragaman flora dan fauna tropis endemik. Dilengkapi jalur trekking kayu yang tertata rapi, gazebo istirahat, pusat informasi lingkungan, dan toilet pengunjung.",Cagar Alam,Taman Nasional,Waropen Botawa,25000,4.8,90.0,"{'lat': -2.394132, 'lng': 136.501821}",-2.394132,136.501821,Papua,alam,25000.0,4.8,1,1,1,1,0,1,0.8333,bahari|edukasi|fotografi|hiking|rekreasi_keluarga|snorkeling
1630,Kali Biru Genyem Kolam Alami Sebening Kaca di Tengah Hutan Rimba,"Kali Biru Genyem Kolam Alami Sebening Kaca di Tengah Hutan Rimba di Supiori Sorendiweri, Papua. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Supiori Sorendiweri,25000,4.2,180.0,"{'lat': -0.697624, 'lng': 135.567904}",-0.697624,135.567904,Papua,alam,25000.0,4.2,1,1,1,0,1,1,0.8333,edukasi|fotografi|hiking|rekreasi_keluarga
1631,Air Terjun Wafsarak Biak Air Terjun Biru Menyegarkan,"Air Terjun Wafsarak Biak Air Terjun Biru Menyegarkan di Mamberamo Raya Kasonaweja, Papua. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Air Terjun,Mamberamo Raya Kasonaweja,20000,4.9,90.0,"{'lat': -2.01181, 'lng': 138.203947}",-2.01181,138.203947,Papua,alam,20000.0,4.9,1,1,1,1,1,1,1.0,alam|edukasi|fotografi|hiking|rekreasi_keluarga
1632,Kepulauan Padaido Biak Surga Menyelam Terumbu Karang Karibia Papua,"Kepulauan Padaido Biak Surga Menyelam Terumbu Karang Karibia Papua di Jayapura Sentani, Papua. Wisata alam edukatif berbalut udara segar hutan tropis, aliran sungai yang jernih, serta air terjun bertingkat yang menyejukkan. Pilihan utama untuk riset keanekaragaman hayati dan ekowisata ramah lingkungan.",Cagar Alam,Taman Nasional,Jayapura Sentani,15000,4.7,180.0,"{'lat': -2.585646, 'lng': 140.540191}",-2.585646,140.540191,Papua,alam,15000.0,4.7,1,1,1,1,0,1,0.8333,bahari|edukasi|fotografi|hiking|rekreasi_keluarga|snorkeling
1633,Desa Adat Asei Pulau Danau Sentani Seni Lukis Kulit Kayu Khombouw,"Desa Adat Asei Pulau Danau Sentani Seni Lukis Kulit Kayu Khombouw di Keerom Waris, Papua. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Desa Adat,Keerom Waris,15000,4.5,90.0,"{'lat': -3.283313, 'lng': 140.71711}",-3.283313,140.71711,Papua,budaya,15000.0,4.5,1,1,0,1,1,1,0.8333,alam|budaya|edukasi|fotografi|sejarah
1634,Desa Adat Tobati & Enggros Suku Asli Teluk Youtefa,"Desa Adat Tobati & Enggros Suku Asli Teluk Youtefa di Supiori Sorendiweri, Papua. Destinasi wisata sejarah dan kearifan lokal yang memperlihatkan warisan peradaban masa lampau melalui koleksi artefak berharga. Tempat ideal untuk belajar mengenai perjuangan bangsa dan filosofi adat masyarakat.",Budaya,Desa Adat,Supiori Sorendiweri,10000,4.8,60.0,"{'lat': -0.748266, 'lng': 135.599775}",-0.748266,135.599775,Papua,budaya,10000.0,4.8,1,1,1,1,0,1,0.8333,budaya|edukasi|fotografi|sejarah
1635,Jembatan Merah Youtefa Ikon Infrastruktur Monumental Papua,"Jembatan Merah Youtefa Ikon Infrastruktur Monumental Papua di Supiori Sorendiweri, Papua. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Situs Sejarah,Supiori Sorendiweri,10000,4.4,90.0,"{'lat': -0.738278, 'lng': 135.588917}",-0.738278,135.588917,Papua,budaya,10000.0,4.4,1,1,0,1,1,1,0.8333,budaya|edukasi|fotografi|sejarah
1636,Museum Loka Budaya Universitas Cenderawasih Abepura,"Museum Loka Budaya Universitas Cenderawasih Abepura di Kota Jayapura, Papua. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Museum,Kota Jayapura,25000,4.4,90.0,"{'lat': -2.517282, 'lng': 140.721539}",-2.517282,140.721539,Papua,budaya,25000.0,4.4,1,1,1,0,0,1,0.6667,budaya|edukasi|fotografi|sejarah
1637,Museum Negeri Provinsi Papua Waena,"Museum Negeri Provinsi Papua Waena di Keerom Waris, Papua. Kompleks bangunan bersejarah dan desa adat yang mempertahankan adat istiadat turun-temurun dengan ramah. Wisatawan dapat menyaksikan kerajinan tangan tradisional dan berinteraksi langsung dengan warga setempat.",Budaya,Museum,Keerom Waris,20000,4.6,60.0,"{'lat': -3.275462, 'lng': 140.780155}",-3.275462,140.780155,Papua,budaya,20000.0,4.6,1,1,1,0,0,1,0.6667,budaya|edukasi|fotografi|sejarah
1638,Monumen Jenderal Douglas MacArthur Markas Perang Pasifik,"Monumen Jenderal Douglas MacArthur Markas Perang Pasifik di Waropen Botawa, Papua. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Situs Sejarah,Waropen Botawa,15000,4.3,90.0,"{'lat': -2.409181, 'lng': 136.527601}",-2.409181,136.527601,Papua,budaya,15000.0,4.3,1,1,1,0,0,1,0.6667,budaya|edukasi|fotografi|sejarah
1639,Kampung Adat Sauwandarek Biak Tradisi Barapen Bakar Batu,"Kampung Adat Sauwandarek Biak Tradisi Barapen Bakar Batu di Kepulauan Yapen Serui, Papua. Situs cagar budaya bersejarah yang sarat dengan nilai tradisi leluhur, arsitektur arca dan bangunan tradisional yang otentik. Dilengkapi pemandu wisata budaya, museum informasi sejarah, dan pertunjukan seni berkala.",Budaya,Desa Adat,Kepulauan Yapen Serui,20000,4.5,120.0,"{'lat': -1.836598, 'lng': 136.231903}",-1.836598,136.231903,Papua,budaya,20000.0,4.5,1,1,0,0,1,1,0.6667,budaya|edukasi|fotografi|sejarah
1640,Stadion Utama Papua Bangkit (Lukas Enembe Stadium),"Stadion Utama Papua Bangkit (Lukas Enembe Stadium) di Biak Numfor, Papua. Destinasi hiburan terpadu dengan spot swafoto kekinian yang estetik, wahana edukasi anak, dan ruang terbuka hijau yang ramah keluarga. Menjadi tempat favorit untuk berekreasi bersama anak-anak di akhir pekan.",Taman Hiburan,Taman Rekreasi,Biak Numfor,50000,4.2,240.0,"{'lat': -1.206023, 'lng': 136.044293}",-1.206023,136.044293,Papua,hiburan,50000.0,4.2,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
1641,Taman Imbi Jantung Kota Jayapura,"Taman Imbi Jantung Kota Jayapura di Supiori Sorendiweri, Papua. Taman rekreasi modern keluarga yang menghadirkan beragam wahana permainan seru, atraksi air, serta pertunjukan tematik interaktif. Memiliki fasilitas lengkap seperti food court, musala yang nyaman, toilet bersih, dan area parkir luas.",Taman Hiburan,Taman Rekreasi,Supiori Sorendiweri,150000,4.5,240.0,"{'lat': -0.740138, 'lng': 135.604098}",-0.740138,135.604098,Papua,hiburan,150000.0,4.5,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
1642,Jayapura City Mall (JCM) Entrop,"Jayapura City Mall (JCM) Entrop di Supiori Sorendiweri, Papua. Kawasan rekreasi bertema dengan wahana pemacu adrenalin, kolam renang bergelombang, serta taman bermain anak yang aman. Dilengkapi staf pengawas keselamatan dan berbagai tenant kuliner lezat.",Taman Hiburan,Taman Rekreasi,Supiori Sorendiweri,200000,4.8,180.0,"{'lat': -0.705468, 'lng': 135.606472}",-0.705468,135.606472,Papua,hiburan,200000.0,4.8,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
1643,Taman Wisata Alam Youtefa,"Taman Wisata Alam Youtefa di Jayapura Sentani, Papua. Destinasi hiburan terpadu dengan spot swafoto kekinian yang estetik, wahana edukasi anak, dan ruang terbuka hijau yang ramah keluarga. Menjadi tempat favorit untuk berekreasi bersama anak-anak di akhir pekan.",Taman Hiburan,Taman Rekreasi,Jayapura Sentani,75000,4.8,180.0,"{'lat': -2.542956, 'lng': 140.505818}",-2.542956,140.505818,Papua,hiburan,75000.0,4.8,1,1,1,1,1,1,1.0,edukasi|fotografi|rekreasi_keluarga
1644,Pasar Tradisional Hamadi Pusat Souvenir Koteka & Noken Papua Asli,"Pasar Tradisional Hamadi Pusat Souvenir Koteka & Noken Papua Asli di Keerom Waris, Papua. Sentra kuliner dan suvenir ikonik yang menyediakan aneka buah tangan khas Nusantara berkualitas tinggi. Dilengkapi area parkir kendaraan wisata, gerai anjungan tunai mandiri (ATM), dan mushola.",Pusat Perbelanjaan,Pasar Tradisional,Keerom Waris,0,4.7,120.0,"{'lat': -3.251296, 'lng': 140.784954}",-3.251296,140.784954,Papua,belanja,0.0,4.7,1,1,1,0,1,1,0.8333,belanja|budaya|kuliner
1645,Sentra Noken Kulit Kayu Sentani Binaan UNESCO,"Sentra Noken Kulit Kayu Sentani Binaan UNESCO di Jayapura Sentani, Papua. Kawasan pertokoan dan pasar seni yang menyajikan ragam cinderamata unik karya perajin lokal dari berbagai penjuru daerah. Selalu ramai dikunjungi wisatawan yang ingin membawa kenang-kenangan autentik.",Pusat Perbelanjaan,Sentra Kerajinan,Jayapura Sentani,0,4.5,120.0,"{'lat': -2.580967, 'lng': 140.542896}",-2.580967,140.542896,Papua,belanja,0.0,4.5,1,1,1,0,1,1,0.8333,belanja|budaya|kuliner
1646,Pasar Youtefa Abepura Sentra Buah Merah & Keladi,"Pasar Youtefa Abepura Sentra Buah Merah & Keladi di Biak Numfor, Papua. Sentra kuliner dan suvenir ikonik yang menyediakan aneka buah tangan khas Nusantara berkualitas tinggi. Dilengkapi area parkir kendaraan wisata, gerai anjungan tunai mandiri (ATM), dan mushola.",Pusat Perbelanjaan,Sentra Kerajinan,Biak Numfor,0,4.9,120.0,"{'lat': -1.160563, 'lng': 136.083896}",-1.160563,136.083896,Papua,belanja,0.0,4.9,1,1,1,0,1,1,0.8333,belanja|budaya|kuliner
1647,Pusat Kerajinan Ukiran Asmat Jayapura,"Pusat Kerajinan Ukiran Asmat Jayapura di Mamberamo Raya Kasonaweja, Papua. Sentra kuliner dan suvenir ikonik yang menyediakan aneka buah tangan khas Nusantara berkualitas tinggi. Dilengkapi area parkir kendaraan wisata, gerai anjungan tunai mandiri (ATM), dan mushola.",Pusat Perbelanjaan,Pasar Tradisional,Mamberamo Raya Kasonaweja,0,4.5,90.0,"{'lat': -2.021774, 'lng': 138.154567}",-2.021774,138.154567,Papua,belanja,0.0,4.5,1,1,1,1,1,0,0.8333,belanja|budaya|kuliner
1648,Gereja Katedral Gembala Baik Abepura,"Gereja Katedral Gembala Baik Abepura di Kota Jayapura, Papua. Bangunan keagamaan bersejarah dengan arsitektur megah dan penuh nilai filosofis spiritual tinggi. Menyediakan sarana ibadah yang bersih dan khusyuk, pelataran yang teduh dan asri, serta toilet wudhu yang terawat.",Tempat Ibadah,Gereja,Kota Jayapura,0,4.8,45.0,"{'lat': -2.523796, 'lng': 140.716471}",-2.523796,140.716471,Papua,religi,0.0,4.8,1,1,0,1,1,0,0.6667,budaya|religi|sejarah
1649,Masjid Raya Baiturrahim Jayapura Tepi Teluk,"Masjid Raya Baiturrahim Jayapura Tepi Teluk di Kepulauan Yapen Serui, Papua. Bangunan keagamaan bersejarah dengan arsitektur megah dan penuh nilai filosofis spiritual tinggi. Menyediakan sarana ibadah yang bersih dan khusyuk, pelataran yang teduh dan asri, serta toilet wudhu yang terawat.",Tempat Ibadah,Masjid,Kepulauan Yapen Serui,0,4.9,90.0,"{'lat': -1.837978, 'lng': 136.281667}",-1.837978,136.281667,Papua,religi,0.0,4.9,1,1,0,1,1,0,0.6667,budaya|religi|sejarah
1650,Tugu Salib Titik Masuk Injil Mansinam-Jayapura,"Tugu Salib Titik Masuk Injil Mansinam-Jayapura di Sarmi, Papua. Bangunan keagamaan bersejarah dengan arsitektur megah dan penuh nilai filosofis spiritual tinggi. Menyediakan sarana ibadah yang bersih dan khusyuk, pelataran yang teduh dan asri, serta toilet wudhu yang terawat.",Tempat Ibadah,Tempat Ibadah,Sarmi,0,4.6,90.0,"{'lat': -1.830321, 'lng': 139.332087}",-1.830321,139.332087,Papua,religi,0.0,4.6,1,1,1,1,1,0,0.8333,budaya|religi|sejarah
1651,Pantai Pasir Putih Manokwari Teluk Doreri Wisata Snorkeling,"Pantai Pasir Putih Manokwari Teluk Doreri Wisata Snorkeling di Teluk Bintuni, Papua Barat. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Teluk Bintuni,20000,4.5,240.0,"{'lat': -2.116963, 'lng': 133.56872}",-2.116963,133.56872,Papua Barat,bahari,20000.0,4.5,1,1,1,1,0,1,0.8333,bahari|berenang|fotografi|kuliner|pantai|rekreasi_keluarga|snorkeling
1652,Pantai Bakaro Manokwari Tradisi Pemanggil Ikan Peluit Alami,"Pantai Bakaro Manokwari Tradisi Pemanggil Ikan Peluit Alami di Teluk Wondama Rasiei, Papua Barat. Kawasan pantai dengan keindahan garis pantai memanjang, batuan karang yang menawan, serta angin sepoi-sepoi yang menyegarkan. Sangat cocok untuk aktivitas rekreasi, jalan santai di tepi air, dan piknik sore hari.",Pantai,Pantai,Teluk Wondama Rasiei,25000,4.8,150.0,"{'lat': -2.713557, 'lng': 134.505589}",-2.713557,134.505589,Papua Barat,bahari,25000.0,4.8,1,1,1,1,1,1,1.0,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1653,Pantai Maruni Manokwari Pesisir Pabrik Semen Karang,"Pantai Maruni Manokwari Pesisir Pabrik Semen Karang di Teluk Wondama Rasiei, Papua Barat. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Teluk Wondama Rasiei,5000,4.7,120.0,"{'lat': -2.670981, 'lng': 134.537671}",-2.670981,134.537671,Papua Barat,bahari,5000.0,4.7,1,1,1,1,1,1,1.0,bahari|berenang|fotografi|kuliner|pantai|rekreasi_keluarga|snorkeling
1654,Pantai Bantemi Kaimana Sunset Teluk Triton Memukau,"Pantai Bantemi Kaimana Sunset Teluk Triton Memukau di Teluk Wondama Rasiei, Papua Barat. Destinasi wisata pesisir dengan hamparan pasir bersih, deburan ombak yang menenangkan, serta panorama matahari terbenam yang memukau. Dilengkapi fasilitas warung makan seafood lokal, area parkir, toilet umum, dan persewaan payung pantai.",Pantai,Pantai,Teluk Wondama Rasiei,10000,4.4,150.0,"{'lat': -2.68157, 'lng': 134.518605}",-2.68157,134.518605,Papua Barat,bahari,10000.0,4.4,1,1,1,1,1,0,0.8333,berenang|fotografi|kuliner|pantai|rekreasi_keluarga
1655,Pantai Simora Kaimana Teluk Triton Karang Mengapung,"Pantai Simora Kaimana Teluk Triton Karang Mengapung di Pegunungan Arfak Anggi, Papua Barat. Pantai eksotis dengan air laut jernih dan deretan pohon kelapa yang rindang. Menjadi lokasi favorit wisatawan untuk bersantai, bermain air bersama keluarga, berswafoto, serta menikmati kelapa muda segar di tepi pantai.",Pantai,Pantai,Pegunungan Arfak Anggi,20000,4.8,240.0,"{'lat': -1.39714, 'lng': 133.883828}",-1.39714,133.883828,Papua Barat,bahari,20000.0,4.8,1,1,1,1,1,0,0.8333,bahari|berenang|fotografi|kuliner|pantai|rekreasi_keluarga|snorkeling
